ANOPRO,TIPO_COMBUSTIBLE,VALE,NOMBRE_PLACA,UNIDAD_ORGANICA,MES_CONSUMO,KM_RECORRIDO,CANTIDAD_GALONES,PRECIO,TOTAL_CONSUMO,FECHA_INGRESO_VALE,FECHA_SOAT,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
2019,GASOHOL 90,1000412559,EGU-931,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,4,500,6,15.49,92.94,20190430,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412561,6306-8F,SUB GERENCIA DE SERENAZGO,201904,1,200,2,15.49,30.98,20190430,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412564,PGQ-764,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,4,500,6,15.49,92.94,20190430,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000412567,6334-8F,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,1,200,1.76,15.49,27.22,20190430,20200307,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412182,EGA-011,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201904,5,200,36.61,12.87,471.13,20190426,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412259,EUF-273,SUB GERENCIA DE SERENAZGO,201904,0,4.26,12.87,54.8,20190427,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412267,EGT-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,23,12.87,296.01,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412268,EUF-260,SUB GERENCIA DE SERENAZGO,201904,0,4.37,12.87,56.27,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412272,EUF-261,SUB GERENCIA DE SERENAZGO,201904,0,5.62,12.87,72.28,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412274,EUF-252,SUB GERENCIA DE SERENAZGO,201904,0,3.3,12.87,42.48,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412275,EUF-262,SUB GERENCIA DE SERENAZGO,201904,0,6,12.87,77.22,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412276,EGZ-721,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,35,12.87,450.45,20190427,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000412283,EUF-272,SUB GERENCIA DE SERENAZGO,201904,0,4.81,12.87,61.88,20190427,20200327,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408695,EUA-837,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,6,13.14,78.84,20190106,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408701,EW-1753,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,1,200,4,13.14,52.56,20190106,20190323,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408705,EU-0215,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,2,13.14,26.28,20190106,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408707,EU-0207,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,1.67,13.14,21.89,20190106,20190519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408715,EUA-755,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,4.34,13.14,56.98,20190106,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408717,EUA-757,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,5,13.14,65.7,20190106,20190617,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408718,EUA-021,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,5,13.14,65.7,20190106,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408723,INT-012,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,3,13.14,39.42,20190106,20160519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408725,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,6,13.14,78.84,20190106,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000408726,EUE-828,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,8,13.14,105.12,20190106,20191001,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410370,INT-027,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,3,120,30,13.25,397.5,20190115,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410369,EGB-803,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,25,13.25,331.25,20190115,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410380,EGE-184,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,25,13.25,331.25,20190115,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410444,EGZ-671,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,38.57,13.25,511.09,20190116,20190208,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410447,EGT-672,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,25,13.25,331.25,20190116,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410450,EGE-182,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,25,13.25,331.25,20190116,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000410451,EGA-066,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,5,200,29.87,13.25,395.75,20190116,20190514,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391033,EUE-836,SUB GERENCIA DE SERENAZGO,201902,4,500,6.85,13.84,94.85,20190223,20200115,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391021,EUE-947,SUB GERENCIA DE SERENAZGO,201902,4,200,10,13.84,138.4,20190223,20191002,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391005,AHJ-818,SUB GERENCIA DE SERENAZGO,201902,4,500,6,13.84,83.04,20190223,20190724,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391004,EUA-837,SUB GERENCIA DE SERENAZGO,201902,4,500,6,13.84,83.04,20190223,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391017,EUA-843,SUB GERENCIA DE SERENAZGO,201902,4,500,6,13.84,83.04,20190223,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391243,PGQ-765,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201902,4,500,6,13.84,83.04,20190226,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391228,PGQ-766,SGGRD-INSPECCION DE EDIFICACIONES,201902,4,500,6,13.84,83.04,20190226,20190516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391222,EU-0218,SUB GERENCIA DE SERENAZGO,201902,1,200,2,13.84,27.68,20190226,20200519,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391197,EUA-842,SUB GERENCIA DE SERENAZGO,201902,4,500,8,13.84,110.72,20190226,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391201,EUA-843,SUB GERENCIA DE SERENAZGO,201902,4,500,8,13.84,110.72,20190226,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000391194,EUE-825,SUB GERENCIA DE SERENAZGO,201902,4,500,6.01,13.84,83.15,20190226,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000391963,EGB-802,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,22.91,12.73,291.67,20190308,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392030,EGE-191,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,500,9.96,12.73,126.8,20190309,20180303,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392049,EUE-774,SUB GERENCIA DE SERENAZGO,201903,4,500,6.18,12.73,78.68,20190309,20200115,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392027,EGE-184,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,160,25,12.73,318.25,20190309,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392015,EGB-799,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,24,12.73,305.57,20190309,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392009,EGB-802,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,14.19,12.73,180.6,20190309,20190211,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394563,EUF-260,SUB GERENCIA DE SERENAZGO,201904,0,8,12.73,101.84,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394576,EUF-261,SUB GERENCIA DE SERENAZGO,201904,0,8,12.73,101.84,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394581,EGZ-912,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201904,3,120,30,12.73,381.9,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394587,EUE-774,SUB GERENCIA DE SERENAZGO,201904,4,500,6,12.73,76.39,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394593,PIC-575,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201904,4,500,2.31,12.73,29.37,20190405,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394604,EUE-827,SUB GERENCIA DE SERENAZGO,201904,4,500,8,12.73,101.84,20190406,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394666,EGB-800,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,25,12.73,318.25,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394674,EUE-827,SUB GERENCIA DE SERENAZGO,201904,4,500,6,12.73,76.38,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394675,EGZ-680,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,6,900,40,12.73,509.2,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394676,EUA-910,SUB GERENCIA DE SERENAZGO,201904,4,500,6,12.73,76.38,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394704,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,000,13.39,12.73,170.43,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394681,EGE-184,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201904,4,160,25,12.73,318.25,20190407,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000393775,EGT-304,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201904,4,500,8,14.9,119.2,20190401,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000393761,INT-007,SUB GERENCIA DE SERENAZGO,201904,1,200,3,14.9,44.7,20190401,20201026,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000393764,EUA-021,SUB GERENCIA DE SERENAZGO,201904,4,200,5,14.9,74.5,20190401,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000393840,EUA-843,SUB GERENCIA DE SERENAZGO,201904,4,500,7,14.9,104.3,20190402,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000394899,EGB-244,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201904,5,200,28.37,12.73,361.18,20190410,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419402,EUE-828,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.39,123.12,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419407,EGE-171,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201905,4,500,6,15.39,92.34,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419408,EGU-697,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,4,500,8,15.39,123.12,20190604,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419492,EAA-726,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201906,4,500,6,15.39,92.4,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419493,SGAV,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,0,150,15.39,2,308.50,20190605,90000101,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419495,PQO-822,SUB GERENCIA DE SERENAZGO,201906,4,500,6.35,15.39,97.76,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419496,EGY-880,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,200,8.07,15.39,124.2,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419499,EGY-981,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,200,7.04,15.39,108.38,20190605,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419665,EAA-726,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201906,4,500,5.78,15.39,88.99,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419669,4418-EA,SUB GERENCIA DE SERENAZGO,201906,1,200,2,15.39,30.78,20190607,20200516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419682,PGQ-764,SUB GERENCIA DE TRANSITO TRANSPORTE Y VIALIDAD,201906,4,500,6,15.39,92.34,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419684,EGC-130,SUB GERENCIA DE SERENAZGO,201906,4,500,6,15.39,92.34,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419686,EUE-825,SUB GERENCIA DE SERENAZGO,201906,4,500,8,15.39,123.12,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419689,EUA-020,SUB GERENCIA DE SERENAZGO,201906,4,200,5,15.39,76.95,20190607,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419692,SGAV,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201906,0,150,15.39,2,308.50,20190607,90000101,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419649,6306-8F,SUB GERENCIA DE SERENAZGO,201906,1,200,2,15.39,30.78,20190607,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419555,EGB-134,SUB GERENCIA DE SERENAZGO,201906,4,500,7.06,15.39,108.67,20190606,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392596,EGE-176,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,160,47.56,12.73,605.38,20190316,20190303,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392595,EGY-017,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,25,12.73,318.25,20190316,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392689,A1T-891,SUB GERENCIA DE SERENAZGO,201903,1,200,10,12.73,127.3,20190317,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392936,PIL-688,SUB GERENCIA DE SERENAZGO,201903,4,500,8.84,12.73,112.53,20190320,20190926,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392959,INT-027,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201903,3,120,28.37,12.73,361.19,20190321,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392963,EGE-182,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,30,12.73,381.9,20190321,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392961,EGS-131,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201903,4,500,5.54,12.73,70.55,20190321,20181230,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392986,EUE-774,SUB GERENCIA DE SERENAZGO,201903,4,500,6,12.73,76.39,20190321,20200115,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392990,EAA-672,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,4,18,12.73,229.17,20190321,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000392998,EGE-202,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201903,6,900,30,12.73,381.9,20190321,20190519,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000393006,PIL-704,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201903,4,500,9,12.73,114.58,20190321,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392640,AHJ-818,SUB GERENCIA DE SERENAZGO,201903,4,500,6,14.24,85.44,20190317,20190724,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392641,EUA-016,SUB GERENCIA DE SERENAZGO,201903,4,200,5,14.24,71.2,20190317,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392824,PGQ-766,SGGRD-INSPECCION DE EDIFICACIONES,201903,4,500,6,14.24,85.44,20190319,20190516,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392836,EGC-130,SUB GERENCIA DE SERENAZGO,201903,4,500,8,14.24,113.92,20190319,20190905,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392837,6262-8F,SUB GERENCIA DE SERENAZGO,201903,1,200,2,14.24,28.48,20190319,20200307,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000392848,EUE-828,SUB GERENCIA DE SERENAZGO,201903,4,500,8,14.24,113.92,20190319,20191001,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410314,EUA-016,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,200,5,13.14,65.7,20190114,20190303,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410318,EAA-749,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201901,4,500,6.26,13.14,82.3,20190114,20181121,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410319,EU-1637,S.G DE CONTROL TRANSITOY SEGURIDAD VIAL,201901,1,200,2,13.14,26.28,20190114,20190421,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000410321,EUE-826,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,8,13.14,105.12,20190114,20181121,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408912,INT-023,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,3,120,43.51,13.25,576.51,20190109,20181124,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408924,EAA-673,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,000,13.23,13.25,175.32,20190109,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408922,EGZ-671,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,40,13.25,530,20190109,20190208,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408932,EGT-946,ALCALDIA,201901,4,500,9.12,13.25,120.77,20190109,20190905,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408934,PIL-466,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,4,500,10,13.25,132.5,20190109,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408935,EGE-188,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,3,120,28.85,13.25,382.29,20190109,20190514,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408947,A1T-891,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,10.19,13.25,134.99,20190109,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408951,EAB-110,GERENCIA DE DESARROLLO URBANO,201901,5,400,14.45,13.25,191.46,20190109,20190719,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408964,EUE-761,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,5,400,5.69,13.25,75.34,20190110,20181228,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408986,EGT-672,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,4,160,25,13.25,331.25,20190110,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408967,INT-027,S.GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201901,3,120,30,13.25,397.5,20190110,20190724,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408977,EGZ-715,S.GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLIDOS,201901,6,900,40,13.25,530,20190110,20190208,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000408979,A1T-891,S.G DE SERENAZGO PATRULLAJE MUNICIPAL POR SECTOR,201901,1,200,7.85,13.25,104.01,20190110,20190515,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416891,EGE-187,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,3,120,9.98,12.87,128.46,20190516,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416895,EUF-259,SUB GERENCIA DE SERENAZGO,201905,0,5.26,12.87,67.71,20190516,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416904,EUE-830,SUB GERENCIA DE SERENAZGO,201905,4,500,6,12.87,77.22,20190516,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416915,EUE-933,SUB GERENCIA DE SERENAZGO,201905,4,500,6,12.87,77.22,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416917,EUF-263,SUB GERENCIA DE SERENAZGO,201905,0,4.44,12.87,57.18,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416924,EUF-273,SUB GERENCIA DE SERENAZGO,201905,0,3.96,12.87,50.97,20190517,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416943,EGZ-680,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,40,12.87,514.8,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416963,EGE-202,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,6,900,25,12.87,321.75,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416969,EUA-915,SUB GERENCIA DE SERENAZGO,2019,4,500,5.34,12.87,68.74,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416988,EGT-946,GERENCIA DE DESARROLLO E INCLUSION SOCIAL,201905,4,500,2.93,12.87,37.74,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416990,EUF-274,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190517,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000416994,EUF-264,SUB GERENCIA DE SERENAZGO,201905,0,6,12.87,77.22,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417000,EGB-220,SUB GERENCIA DE AREAS VERDES Y CONTROL AMBIENTAL,201905,5,200,33.01,12.87,424.86,20190517,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417006,EUF-278,ALCALDIA,201905,0,11.12,12.87,143.13,20190517,20200327,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417010,EUF-257,SUB GERENCIA DE SERENAZGO,201905,0,5.84,12.87,75.16,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417027,EUF-265,SUB GERENCIA DE SERENAZGO,201905,0,4.07,12.87,52.34,20190518,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000417162,EGE-176,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201905,4,160,44.18,12.87,568.64,20190519,20200325,LIMA,LIMA,ATE,150103,20230510
2019,GASOHOL 90,1000419310,6306-8F,SUB GERENCIA DE SERENAZGO,201906,1,200,1.7,15.39,26.16,20190603,20200307,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425409,EAA-662,SUB GERENCIA DE CONTROL OPERACIONES Y SANCIONES,201906,4,10,12.99,129.9,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425412,INT-023,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,3,120,22,12.99,285.81,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425413,EGY-925,S.G DE PATRIMONIO Y SERVICIOS GENERALES,201906,4,500,12,12.99,155.88,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425415,EUF-258,SUB GERENCIA DE SERENAZGO,201906,0,4.62,12.99,59.98,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425421,EAA-707,SUB GERENCIA DE GESTION Y MANEJO DE RESIDUOS SOLID,201906,4,000,14.55,12.99,188.98,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
2019,DIESEL B5 S-50,2000425424,EUF-266,SUB GERENCIA DE SERENAZGO,201906,0,5.77,12.99,74.94,20190628,20200325,LIMA,LIMA,ATE,150103,20230510
